strategy,γ,EA_sim,EA_real,ΔEA,Err_EA_real,EB_sim,EB_real,ΔEB,Err_EB_real,Mis_sim,Mis_real,ΔMis,Err_Mis_real,Var_P00,Var_P01,Var_P10,Var_P11,Time_real_s
H,0.0,1.28955078125,1.221648185483871,0.067902595766129,0.006740441420698948,1.25927734375,1.2635458669354838,-0.0042685231854837635,0.007641482694465771,0.490234375,0.502961189516129,-0.012726814516129004,0.002385796825711829,8.362031752063383e-05,6.469244598060527e-05,0.00011176037532027052,0.0001639643023090978,26.17756748199463
H,0.10471975511965977,1.3798828125,1.3824029737903225,-0.002520161290322509,0.007856880070797875,1.37158203125,1.3838678175403225,-0.012285786290322509,0.007727914996211352,0.44970703125,0.446745841733871,0.0029611895161290036,0.0030063306691986,0.00015103791349677624,0.00016680994341450355,0.00011336880345498359,0.00013857656909573469,12.735293865203857
H,0.20943951023931953,1.55859375,1.430821572580645,0.12777217741935498,0.00808490922949601,1.53955078125,1.4060137348790325,0.13353704637096753,0.008073024978022939,0.38037109375,0.4326329385080645,-0.0522618447580645,0.0024218679521921726,0.00015623851488995297,0.00011151170217862697,7.031707353489375e-05,0.00015504796017882648,13.105068445205688
H,0.3141592653589793,1.59326171875,1.555144279233871,0.038117439516129004,0.007469572440512142,1.60986328125,1.5700919858870968,0.03977129536290325,0.008093643909690206,0.359375,0.3749527469758065,-0.015577746975806495,0.002518125963231064,0.00011451987810032343,7.684051349598877e-05,0.00011972919587166079,0.0001747377457157258,11.936220407485962
H,0.41887902047863906,1.71435546875,1.697879914314516,0.016475554435483986,0.008297567661400307,1.7353515625,1.7064642137096775,0.02888734879032251,0.009407471150804765,0.31005859375,0.31913117439516125,-0.009072580645161255,0.002797747359286694,0.00012669204383768064,8.58573503391717e-05,0.000156791748539094,0.00024852752685546877,12.724792003631592
H,0.5235987755982988,1.85888671875,1.7302482358870968,0.12863848286290325,0.00608742941484467,1.85693359375,1.77947013608871,0.07746345766129004,0.006485593685790746,0.2568359375,0.29805632560483875,-0.041220388104838745,0.002772765036733277,7.88160549697056e-05,9.640673155425696e-05,0.00014192827286258822,0.00010985405214371218,12.485710144042969
H,0.6283185307179586,1.99169921875,1.572564894153226,0.419134324596774,0.017511718778410217,1.98046875,1.648831275201613,0.331637474798387,0.012910927504424482,0.20556640625,0.35572076612903225,-0.15015435987903225,0.007264871948421835,0.0009982832016483432,0.00016341978503811743,0.001472709512197843,0.0001304800792406964,11.65986967086792
H,0.7330382858376183,2.080078125,2.00763923891129,0.07243888608870996,0.00615247225150586,2.09716796875,1.9704353578629032,0.12673261088709675,0.006319840177372151,0.16455078125,0.20438508064516128,-0.03983429939516128,0.0020337920538375624,8.628240195653773e-05,7.818078482022849e-05,5.004482884560862e-05,9.922468534079933e-05,11.61608362197876
H,0.8377580409572781,2.16455078125,2.1097530241935485,0.05479775705645151,0.011119782585568812,2.19580078125,2.086788054435484,0.10901272681451601,0.009349253171213018,0.1279296875,0.16069178427419356,-0.03276209677419356,0.0027203956312259634,0.00036399338835029193,9.170911645376553e-05,0.000137708007648427,0.00013929900302681877,11.794425010681152
H,0.9424777960769379,2.26416015625,2.2029202368951615,0.06123991935483852,0.008687309489547783,2.26708984375,2.217993951612903,0.049095892137096975,0.009197410005643634,0.09375,0.1158171622983871,-0.022067162298387094,0.0028673670838339996,0.00016256147815335188,0.00019761003473753574,5.7265579059559805e-05,0.00021912410695065724,10.700731039047241
H,1.0471975511965976,2.35595703125,2.276461693548387,0.07949533770161299,0.01044876493509936,2.353515625,2.267940398185484,0.08557522681451601,0.009255804848811966,0.05810546875,0.09111958165322581,-0.03301411290322581,0.0029501151750963403,0.0003051880867250505,0.00016425091733214678,0.00010554764860419818,0.00015944614205309134,11.979867935180664
H,1.1519173063162573,2.4140625,2.2726341985887095,0.14142830141129048,0.007686434913180324,2.400390625,2.249873991935484,0.15051663306451601,0.007876445886220825,0.037109375,0.09549836189516128,-0.05838898689516128,0.001538635135357745,0.00013524486172583792,4.373468378538727e-05,2.9654656687090466e-05,0.00015357899409468458,11.919268608093262
H,1.2566370614359172,2.44921875,2.357815650201613,0.09140309979838701,0.011779557530528305,2.443359375,2.3741021925403225,0.06925718245967749,0.012935098256230354,0.021484375,0.053616431451612906,-0.032132056451612906,0.003927172026711462,0.0002764030169415218,0.0003641143921882875,0.00011398869176064765,0.000453467522898028,11.513819217681885
H,1.361356816555577,2.48486328125,2.354271673387097,0.13059160786290303,0.010286422101877624,2.47119140625,2.3694556451612905,0.10173576108870952,0.011043700363447304,0.0087890625,0.05525453629032258,-0.04646547379032258,0.0027127333400826887,0.00022150265273227483,4.94859551870695e-05,0.00017864063221921205,0.00032165024870185445,11.626679182052612
H,1.4660765716752366,2.50048828125,2.302183089717742,0.198305191532258,0.014995559703816722,2.4873046875,2.325463079637097,0.16184160786290303,0.012656408220009324,0.00244140625,0.07447076612903225,-0.07202935987903225,0.005604111866370667,0.0006596144809517808,3.5874048868815105e-05,0.000937714115265877,0.00025858520179666497,10.848272562026978
H,1.5707963267948966,2.5048828125,2.4419102822580645,0.0629725302419355,0.006618734020640845,2.4951171875,2.4042811239919355,0.0908360635080645,0.006980124578705119,0.0,0.03076171875,-0.03076171875,0.0011046612163379853,9.508902026760964e-05,1.3454498783234632e-05,2.4374069706086193e-05,0.00012555891467678937,12.352835416793823
H,1.6755160819145563,2.48046875,2.3488060735887095,0.13166267641129048,0.011152131207396195,2.49755859375,2.374606224798387,0.12295236895161299,0.010331471092252397,0.00439453125,0.05531754032258065,-0.05092300907258065,0.0019533790319969124,0.0003302087065994098,8.99376407746346e-06,0.00010929261484453756,0.00022089814627042383,11.377586841583252
H,1.780235837034216,2.4833984375,2.2902753276209675,0.19312310987903247,0.009071644469240015,2.47265625,2.2653099798387095,0.20734627016129048,0.009092100740327866,0.0087890625,0.08888293850806452,-0.08009387600806452,0.002416809000457158,0.000195532460366526,0.00014815945779123616,3.2910480294176326e-05,0.00019783614784158685,11.717651128768921
H,1.8849555921538759,2.43408203125,2.3702589465725805,0.06382308467741948,0.009293165948788736,2.42431640625,2.389774445564516,0.034541960685483986,0.009402366775260374,0.0283203125,0.04799332157258064,-0.01967300907258064,0.001181794541782437,0.00020204769667758735,1.3634979083973876e-05,2.9660809424615672e-05,0.00021470541595130838,11.431165218353271
H,1.9896753472735356,2.388671875,2.310735887096774,0.07793598790322598,0.0074063991214052185,2.3720703125,2.366919732862903,0.005150579637096975,0.007993867552462881,0.0478515625,0.06446887600806452,-0.016617313508064516,0.0011421454078451502,0.00011354825829946865,1.7892160723286287e-05,2.254721938922841e-05,0.00016964071540422342,11.142232656478882
H,2.0943951023931953,2.34375,2.282982610887097,0.060767389112903025,0.00756055278131398,2.3046875,2.323950982862903,-0.019263482862903025,0.007263797287129881,0.0703125,0.07861328125,-0.00830078125,0.0016067212081488096,0.0001447016193020728,6.081211951471145e-05,1.921602474745884e-05,0.00011742653385285409,11.382148742675781
H,2.199114857512855,2.26806640625,2.108492943548387,0.159573462701613,0.011109683727664554,2.265625,2.148059475806452,0.11756552419354804,0.011294285566536614,0.09326171875,0.14868951612903225,-0.05542779737903225,0.0018763543304484323,0.0002864314663794733,7.807721373855426e-05,3.106465903661585e-05,0.0003120735127438781,11.674331665039062
H,2.3038346126325147,2.24169921875,2.065555695564516,0.17614352318548399,0.0134178214380308,2.22607421875,2.073494203629032,0.15258001512096797,0.01219116763730956,0.1064453125,0.1721900201612903,-0.06574470766129031,0.003922336256156858,0.0004892482552477108,3.9541593161962364e-05,0.000437384779735278,0.00029448539979996216,11.818012237548828
H,2.4085543677521746,2.0791015625,2.097215221774194,-0.01811365927419395,0.00882224165153128,2.08837890625,2.064043598790323,0.024335307459677047,0.00817544487717924,0.16650390625,0.16774823588709675,-0.0012443296370967527,0.0016918811707380729,0.00020657252239924604,5.330834337460098e-05,3.542797539823799e-05,0.00013840941972629998,11.61397933959961
H,2.5132741228718345,1.9892578125,1.9383663054435485,0.05089150705645151,0.009483017334515984,1.990234375,1.9374842489919355,0.0527501260080645,0.009129915271033028,0.2041015625,0.22482988911290322,-0.02072832661290322,0.0021673524459781325,0.00022698064004221267,6.510314121041247e-05,8.051677416729672e-05,0.00018623259759718378,11.300095558166504
H,2.617993877991494,1.865234375,1.8437342489919355,0.021500126008064502,0.006422508384862705,1.875,1.854523689516129,0.020476310483870996,0.0066936632569794185,0.251953125,0.2603484122983871,-0.008395287298387122,0.002090952500329421,9.157734532510078e-05,9.106666811050907e-05,4.446788500714048e-05,0.00011362773115916918,10.356249570846558
H,2.722713633111154,1.763671875,1.7080235635080645,0.0556483114919355,0.005175475424070444,1.7666015625,1.716639364919355,0.04996219758064502,0.005341617143100335,0.2939453125,0.3150674143145161,-0.021122101814516125,0.0018505881651712328,6.0539860879221294e-05,5.634523207141508e-05,4.9819741197811655e-05,7.137329347671999e-05,11.956640720367432
H,2.827433388230814,1.6513671875,1.6267483618951615,0.024618825604838523,0.007034096413855729,1.634765625,1.651981476814516,-0.017215851814516014,0.008303396043486367,0.3427734375,0.3442540322580645,-0.0014805947580645018,0.0023969874205341775,8.084850926553051e-05,6.559843658119118e-05,0.00011251357293898059,0.00020154932493804607,11.249093532562256
H,2.9321531433504733,1.533203125,1.4910061743951613,0.042196950604838745,0.008472038581388576,1.54296875,1.4875882056451613,0.055380544354838745,0.008199865474488003,0.384765625,0.4042811239919355,-0.019515498991935498,0.002149878934250871,0.00017981324144588997,8.025169372558594e-05,6.302966866441951e-05,0.00015167984911190567,11.118083953857422
H,3.036872898470133,1.3828125,1.347136466733871,0.035676033266129004,0.008260481991690147,1.361328125,1.3817256804435485,-0.020397555443548487,0.007957027233446616,0.451171875,0.4542275705645161,-0.0030556955645161255,0.0020776767795162576,0.0001721038613268124,8.77759789907804e-05,4.6042985813592065e-05,0.00014159192321121052,12.127530336380005
H,3.141592653589793,1.2451171875,1.220403855846774,0.02471333165322598,0.00859045693877137,1.2548828125,1.2477791078629032,0.007103704637096753,0.0074752089411237186,0.5,0.5063634072580645,-0.006363407258064502,0.002863857855966103,0.00021015546655142183,0.00013839711425124956,0.00011585502214329217,9.906881599016089e-05,11.726860523223877
