strategy,γ,EA_sim,EA_real,ΔEA,Err_EA_real,EB_sim,EB_real,ΔEB,Err_EB_real,Mis_sim,Mis_real,ΔMis,Err_Mis_real,Var_P00,Var_P01,Var_P10,Var_P11,Time_real_s
R(pi),0.0,2.0,1.9373897429435485,0.06261025705645151,0.0017405636002403553,3.0,2.904863911290323,0.09513608870967705,0.002588410333712271,0.0,0.031549269153225805,-0.031549269153225805,0.0008297956347568202,2.2252400716145834e-07,9.252179053521923e-06,1.2093205605783774e-05,2.2978423744119633e-05,11.478759288787842
R(pi),0.10471975511965977,2.001953125,1.9358303931451615,0.06612273185483852,0.002944537109246763,2.998046875,2.886340725806452,0.11170614919354804,0.004139307780600422,0.0,0.035565776209677415,-0.035565776209677415,0.0013281503049837775,4.529440274802588e-06,1.282333045877436e-06,5.3401147165606096e-05,5.700357498661161e-05,11.074741125106812
R(pi),0.20943951023931953,2.0126953125,1.919764364919355,0.09293094758064502,0.0036632230672660033,2.9873046875,2.841450352822581,0.14585433467741904,0.005015060944697075,0.0,0.047757056451612906,-0.047757056451612906,0.0018220042831871524,9.619292392525623e-06,7.928366302162089e-05,2.3627024824901296e-05,8.235541723107785e-05,10.851325511932373
R(pi),0.3141592653589793,2.029296875,2.00390625,0.025390625,0.0042544286275267235,2.970703125,2.8807176159274195,0.08998550907258052,0.004771059816463168,0.0,0.02307522681451613,-0.02307522681451613,0.0007374208620809427,3.4266646190356195e-05,2.7769355363743274e-06,1.408053982642389e-05,6.317630890877017e-05,17.634361743927002
R(pi),0.41887902047863906,2.04345703125,1.908628402217742,0.134828629032258,0.0033495102872060393,2.95654296875,2.743983114919355,0.21255985383064502,0.003977597880274332,0.0,0.06947769657258064,-0.06947769657258064,0.0012054272987554156,1.7974197223622316e-05,4.7873425227339555e-06,4.025736162739415e-05,4.650700476861769e-05,13.822520732879639
R(pi),0.5235987755982988,2.06591796875,1.9226940524193548,0.14322391633064524,0.004733094493851468,2.93408203125,2.699675529233871,0.234406502016129,0.0054448404605540865,0.0,0.07552608366935483,-0.07552608366935483,0.0011573222215695077,3.960106962470597e-05,1.3648822743405573e-06,4.0156354186355436e-05,8.451451537429642e-05,10.765723705291748
R(pi),0.6283185307179586,2.09033203125,1.8662266885080645,0.2241053427419355,0.01993126569100427,2.90966796875,2.524603074596774,0.385064894153226,0.015106400887332281,0.0,0.12183404737903226,-0.12183404737903226,0.004770727006002851,0.0012698004322667276,1.0756010650306622e-05,0.0006947989104896462,0.0002216780057517431,12.13304090499878
R(pi),0.7330382858376183,2.12451171875,2.017389112903226,0.10712260584677402,0.004849501508121834,2.87548828125,2.7177576864919355,0.1577305947580645,0.0053201875375009835,0.0,0.05297064012096775,-0.05297064012096775,0.0012981863251964767,4.6948976414178005e-05,7.743732903593331e-06,4.450018687914777e-05,7.662670586698798e-05,10.898158311843872
R(pi),0.8377580409572781,2.17041015625,2.1035628780241935,0.0668472782258065,0.005353095435433723,2.82958984375,2.7327841481854835,0.09680569556451646,0.005516384417485603,0.0,0.032730594758064516,-0.032730594758064516,0.000783465548843009,6.49467591316469e-05,7.950362338814685e-06,1.1078003914125503e-05,7.595093019546997e-05,11.13563060760498
R(pi),0.9424777960769379,2.19384765625,2.1021295362903225,0.09171811995967749,0.00655697647534903,2.80615234375,2.6730248235887095,0.13312752016129048,0.006570117860710285,0.0,0.04496912802419355,-0.04496912802419355,0.001132269991111386,0.00010219491938109039,7.2468993484332995e-06,3.2496195967479415e-05,0.00010326447025422123,11.287686586380005
