strategy,γ,EA_sim,EA_real,ΔEA,Err_EA_real,EB_sim,EB_real,ΔEB,Err_EB_real,Mis_sim,Mis_real,ΔMis,Err_Mis_real,Var_P00,Var_P01,Var_P10,Var_P11,Time_real_s
R(pi/4),0.0,2.21240234375,2.130575856854839,0.08182648689516103,0.008784936536365194,1.5107421875,1.4716009324596775,0.03914125504032251,0.00623987272506468,0.25537109375,0.27956464213709675,-0.024193548387096753,0.003864072534461665,0.00025698138821509574,0.00034685032342069897,0.00011601242967831193,1.9898978612756214e-05,80.30683898925781
R(pi/4),0.10471975511965977,2.2060546875,2.2635616179435485,-0.05750693044354849,0.016961444347186216,1.52685546875,1.5762191280241935,-0.049363659274193505,0.01173412748828201,0.25341796875,0.23204385080645162,0.021374117943548376,0.0037308438539501196,0.0009721868781633274,0.00027821140904580395,0.00015328366269347485,4.218163028840096e-05,11.10234022140503
R(pi/4),0.20943951023931953,2.4033203125,2.275516633064516,0.12780367943548399,0.010054866685711634,1.6982421875,1.6045866935483872,0.09365549395161277,0.007172582023315333,0.1796875,0.22397933467741937,-0.04429183467741937,0.002226793716715225,0.000335810774116106,4.951723160282258e-05,0.00010419968635805192,2.795342476137223e-05,14.359067440032959
R(pi/4),0.3141592653589793,2.41943359375,2.2446131552419355,0.1748204385080645,0.02402415261183563,1.74072265625,1.663054435483871,0.077668220766129,0.016467384774417455,0.16796875,0.21846648185483872,-0.05049773185483872,0.006310116735154609,0.0019600299096876575,0.0007594698218889132,0.00047487494766071284,6.29219957577285e-05,10.80517029762268
R(pi/4),0.41887902047863906,2.47119140625,2.4086756552419355,0.0625157510080645,0.021212805218648958,1.818359375,1.7442351310483872,0.07412424395161277,0.01453885734001839,0.14208984375,0.1694178427419355,-0.027327998991935498,0.007301857702751382,0.001528221048334593,0.001569314156809161,8.351674643895957e-05,4.8871706890803515e-05,11.257376194000244
R(pi/4),0.5235987755982988,2.49365234375,2.287125126008065,0.20652721774193505,0.00690752732173948,1.88623046875,1.7419039818548387,0.14432648689516125,0.005753642959337953,0.1240234375,0.19419417842741937,-0.07017074092741937,0.003242790467367524,0.00014164986148957278,0.00020085765469458794,0.0001251287357781523,5.107079782793599e-05,10.685697555541992
R(pi/4),0.6283185307179586,2.51806640625,2.144893523185484,0.373172883064516,0.03715753074162559,1.95458984375,1.8583039314516128,0.09628591229838723,0.032708665363890534,0.10546875,0.19936050907258063,-0.09389175907258063,0.005322383480453691,0.003885354790636288,0.00010397511143838206,0.0007741856318648145,0.0019582379248834427,10.959872007369995
R(pi/4),0.7330382858376183,2.53515625,2.3991620463709675,0.13599420362903247,0.015341865113800039,2.01318359375,1.9461473034274195,0.06703629032258052,0.013309102246541667,0.09033203125,0.13093813004032256,-0.040606098790322565,0.0023581035421965635,0.0006723788476759386,0.00013139222257880752,4.0987999208511856e-05,0.0003112869877969065,10.854283332824707
R(pi/4),0.8377580409572781,2.564453125,2.4793346774193545,0.08511844758064546,0.007423303773958732,2.09619140625,2.0382907006048385,0.05790070564516148,0.008820605768672737,0.06787109375,0.0964749243951613,-0.028603830645161296,0.002001630271460857,8.810515044837873e-05,5.611450441422002e-05,6.808773163826236e-05,0.00022883056312479,10.227055311203003
R(pi/4),0.9424777960769379,2.58935546875,2.4944398941532255,0.09491557459677447,0.016454372829990578,2.1689453125,2.081779233870968,0.08716607862903203,0.012032198393920996,0.04833984375,0.08475617439516128,-0.03641633064516128,0.005040417742087225,0.0008859429308163224,0.0007628235765682753,2.475656488890289e-05,0.00010491289118284822,11.853100299835205
