strategy,γ,EA_sim,EA_real,ΔEA,Err_EA_real,EB_sim,EB_real,ΔEB,Err_EB_real,Mis_sim,Mis_real,ΔMis,Err_Mis_real,Var_P00,Var_P01,Var_P10,Var_P11,Time_real_s
R(pi),1.780235837034216,2.60009765625,2.4753654233870965,0.12473223286290347,0.007919412001068986,2.39990234375,2.2667118195564515,0.1331905241935485,0.007970358711933773,0.0,0.05158455141129033,-0.05158455141129033,0.0010162676045952185,0.00014801179209063132,1.841155431603873e-05,1.3605240852602063e-05,0.00015303088772681452,10.276223182678223
R(pi),1.8849555921538759,2.65966796875,2.592899445564516,0.06676852318548399,0.00850254141035624,2.34033203125,2.278966103830645,0.06136592741935498,0.00837777645343419,0.0,0.025626890120967742,-0.025626890120967742,0.0007979716254400011,0.00017640923941007226,1.4848606560819893e-05,4.890913604408182e-06,0.0001633515921972131,16.68790340423584
R(pi),1.9896753472735356,2.70263671875,2.616478704637097,0.08615801411290303,0.006142750442063166,2.29736328125,2.244203629032258,0.05315965221774199,0.0058954152644699895,0.0,0.02786353326612903,-0.02786353326612903,0.0007810657931084577,9.565968667307205e-05,1.2786926761750256e-05,6.125050206338206e-06,7.719942318495885e-05,10.414529800415039
R(pi),2.0943951023931953,2.75732421875,2.672457787298387,0.08486643145161299,0.006722782912683529,2.24267578125,2.211772303427419,0.03090347782258096,0.00637162055288265,0.0,0.02315398185483871,-0.02315398185483871,0.0006610671376338012,0.0001165466923867503,8.214930052398356e-06,5.332372521841398e-06,8.803747033560149e-05,13.519192218780518
R(pi),2.199114857512855,2.798828125,2.732721144153226,0.06610698084677402,0.005796706237655772,2.201171875,2.141507056451613,0.05966481854838701,0.005629452296541744,0.0,0.025154359879032258,-0.025154359879032258,0.0007526279314021146,8.377311050250965e-05,1.3859041275516637e-05,3.7008716214087703e-06,7.192447621335266e-05,11.643520593643188
R(pi),2.3038346126325147,2.837890625,2.7438886088709675,0.09400201612903247,0.01161387952166752,2.162109375,2.075526083669355,0.08658329133064502,0.009279062206777489,0.0,0.036117061491935484,-0.036117061491935484,0.003628958424463133,0.0004147016873923682,0.0003303486813781084,7.790083526283184e-05,0.00011225823433168475,20.89364790916443
R(pi),2.4085543677521746,2.87548828125,2.8337008568548385,0.04178742439516148,0.005102937684303576,2.12451171875,2.094947076612903,0.029564642137096975,0.004989805662555161,0.0,0.014270413306451613,-0.014270413306451613,0.0004442417248329361,6.427354710076446e-05,3.47168214859501e-06,2.646189863963793e-06,5.7194309849892897e-05,12.478613138198853
R(pi),2.5132741228718345,2.900390625,2.83544921875,0.06494140625,0.0048113834086153445,2.099609375,2.0562626008064515,0.04334677419354849,0.004452382150689058,0.0,0.021657636088709676,-0.021657636088709676,0.0005726092624748873,6.154685892084593e-05,6.687000233639953e-06,3.4773221579931114e-06,4.092749728951402e-05,45.91477108001709
R(pi),2.617993877991494,2.93310546875,2.8702589465725805,0.06284652217741948,0.004689384872745002,2.06689453125,2.043031754032258,0.023862777217741993,0.004359530766291451,0.0,0.017341859879032258,-0.017341859879032258,0.0004864316610256887,5.8132602322486136e-05,5.6328312043220764e-06,1.7022573819724468e-06,3.962670603106099e-05,11.40671420097351
R(pi),2.722713633111154,2.9599609375,2.889207409274194,0.07075352822580605,0.004022944369007446,2.0400390625,2.0093560987903225,0.03068296370967749,0.0036523754130932708,0.0,0.020287298387096774,-0.020287298387096774,0.0006177796228021249,4.401873516780076e-05,7.81192574449765e-06,4.019275788337954e-06,2.6384476692445815e-05,13.231030464172363
R(pi),2.827433388230814,2.98486328125,2.918598790322581,0.06626449092741904,0.0030361118433877314,2.01513671875,2.0009923135080645,0.014144405241935498,0.002721893903438542,0.0,0.01608177923387097,-0.01608177923387097,0.0005648883348444356,2.5432853288547967e-05,7.978562385805192e-06,1.913501370337702e-06,1.4215387323851228e-05,17.29162359237671
R(pi),2.9321531433504733,2.990234375,2.864478326612903,0.12575604838709697,0.00453821503746729,2.009765625,1.9460370463709677,0.06372857862903225,0.0036709221583954574,0.0,0.037896925403225805,-0.037896925403225805,0.0009558755473959165,6.269434446929603e-05,7.78116205687164e-06,2.054347786852109e-05,1.8552041822864163e-05,25.507595539093018
R(pi),3.036872898470133,2.99755859375,2.8992408014112905,0.09831779233870952,0.0031068771908872015,2.00244140625,1.9493920110887097,0.05304939516129026,0.0024950146992734827,0.0,0.0302734375,-0.0302734375,0.0008444655864576549,2.955672561481436e-05,2.09716058546497e-05,1.1351800733996975e-06,8.305682930895077e-06,11.22208833694458
R(pi),3.141592653589793,3.0,2.9310105846774195,0.06898941532258052,0.003683731688308632,2.0,1.9733807963709677,0.02661920362903225,0.002932373537434023,0.0,0.01912172379032258,-0.01912172379032258,0.0007599541739597134,4.184220426826066e-05,7.94215868878108e-06,9.961282053301411e-06,1.1021603820144487e-05,10.764194250106812
