strategy,γ,EA_sim,EA_real,ΔEA,Err_EA_real,EB_sim,EB_real,ΔEB,Err_EB_real,Mis_sim,Mis_real,ΔMis,Err_Mis_real,Var_P00,Var_P01,Var_P10,Var_P11,Time_real_s
I,0.0,3.0,2.8454826108870965,0.15451738911290347,0.007338667198616244,2.0,1.8982484879032258,0.10175151209677424,0.0048984352023528,0.0,0.051253780241935484,-0.051253780241935484,0.002689578601008111,0.00018539223619686672,0.00017296627003659485,5.128255454442834e-05,2.5174951040616605e-07,47.12744927406311
I,0.10471975511965977,2.9970703125,2.9340977822580645,0.0629725302419355,0.015044842038010606,2.0029296875,1.971317414314516,0.031612273185483986,0.010214633371697592,0.0,0.01891696068548387,-0.01891696068548387,0.003162638734324934,0.0007725059345204345,0.00010050137837727865,0.0002095694183021463,1.6053004931378104e-05,12.890750646591187
I,0.20943951023931953,2.9912109375,2.9087229082661294,0.08248802923387055,0.008721943470640002,2.0087890625,1.971096900201613,0.03769216229838701,0.006017728923649713,0.0,0.024036038306451613,-0.024036038306451613,0.002249679231472881,0.0002574423308013589,6.734325039771295e-05,8.95495055824198e-05,1.0315064461000506e-05,13.089666366577148
I,0.3141592653589793,2.9775390625,2.756646925403226,0.22089213709677402,0.029268752727850574,2.0224609375,1.902895035282258,0.11956590221774199,0.019602012357890268,0.0,0.06809160786290322,-0.06809160786290322,0.007760284727976817,0.0029440382475494063,0.0014164191420360283,0.00045046344880134837,1.5028061405304938e-05,11.73823070526123
I,0.41887902047863906,2.95458984375,2.8722435735887095,0.08234627016129048,0.015090180916426313,2.04541015625,1.9893838205645162,0.056026335685483764,0.010378751048939951,0.0,0.02767452116935484,-0.02767452116935484,0.0045401188999917835,0.0007719229626399215,0.000625210936351489,1.3782132056451618e-05,2.7953424761372232e-05,11.221004247665405
I,0.5235987755982988,2.935546875,2.8058058215725805,0.12974105342741948,0.008601444610219788,2.064453125,2.013057585685484,0.051395539314516014,0.006231828167421218,0.0,0.036227318548387094,-0.036227318548387094,0.0021533726904072125,0.00024347920571604075,0.00011102307227350048,3.2724359984038984e-05,2.55543698546707e-05,11.933859825134277
I,0.6283185307179586,2.90576171875,2.342174899193548,0.563586819556452,0.027938793684461498,2.09423828125,1.896027595766129,0.198210685483871,0.023365153172574427,0.0,0.1523595010080645,-0.1523595010080645,0.004422938035641409,0.002309006003923314,7.127279876380838e-05,0.0005351610081170196,0.0008542019833800614,11.027281761169434
I,0.7330382858376183,2.87158203125,2.6915322580645165,0.18004977318548354,0.010689928860406348,2.12841796875,2.024162046370968,0.10425592237903203,0.008739730852420078,0.0,0.05686113911290322,-0.05686113911290322,0.002373160012757862,0.0003447865927091209,0.00016711501665012815,7.473525180611561e-06,0.00010985815396872899,11.531364440917969
I,0.8377580409572781,2.83935546875,2.749432963709677,0.08992250504032295,0.007670064930346112,2.16064453125,2.127630418346774,0.03301411290322598,0.006579741128138401,0.0,0.02458732358870968,-0.02458732358870968,0.0021411562947756405,0.0001699263049710181,0.00012044445160896543,2.1676607029412393e-05,7.359750809208039e-05,11.234949350357056
I,0.9424777960769379,2.78662109375,2.70573966733871,0.08088142641129004,0.012955635802436341,2.21337890625,2.1317886844758065,0.0815902217741935,0.009567498196438134,0.0,0.032494329637096774,-0.032494329637096774,0.0043541021115279886,0.0005458329313544816,0.0005788480081865865,8.856352939400624e-06,7.270177205403646e-05,12.105339288711548
I,1.0471975511965976,2.7666015625,2.6843025453629035,0.08229901713709653,0.007324061802790042,2.2333984375,2.204810357862903,0.028588079637096975,0.008295699720533048,0.0,0.02217741935483871,-0.02217741935483871,0.0010377990075232971,9.896268126785113e-05,9.739270774267048e-06,2.3648559406239502e-05,0.0001930585471532678,11.928486108779907
I,1.1519173063162573,2.69482421875,2.604161416330645,0.09066280241935498,0.008400224905448301,2.30517578125,2.176427041330645,0.12874873991935498,0.006583932675509279,0.0,0.04388230846774194,-0.04388230846774194,0.002390336782017938,0.0002201864796300087,0.00014020191725864202,3.692309061686198e-05,5.1449703913863e-05,12.23296856880188
I,1.2566370614359172,2.66552734375,2.540228074596774,0.12529926915322598,0.01805249230791682,2.33447265625,2.250204763104839,0.08426789314516103,0.013385008574832859,0.0,0.04191343245967742,-0.04191343245967742,0.004299203916778746,0.0010570515868484334,0.0005138827908423639,5.9094993017053094e-05,0.00014730063817834343,10.793554067611694
I,1.361356816555577,2.61865234375,2.4782793598790325,0.14037298387096753,0.0073894748219425635,2.38134765625,2.299710181451613,0.08163747479838701,0.007874965329357988,0.0,0.04440209173387097,-0.04440209173387097,0.001559667968110544,0.00011607293159730972,1.8914027880596854e-05,5.64954614126554e-05,0.00016201952452300696,11.544723272323608
